Year,Hospital,County,er_service_level_desc,type,count
2016,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6176
2016,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,43070
2017,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6598
2017,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,41295
2018,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6777
2018,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,42179
2019,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6934
2019,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,44560
2020,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6511
2020,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,33256
2021,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6652
2021,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,32654
2022,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,6674
2022,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,34069
2012,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,2414
2012,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,8085
2013,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,2759
2013,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,5443
2014,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,2037
2014,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,5961
2015,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,2142
2015,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,6199
2016,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,2189
2016,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,6275
2017,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,1182
2017,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,6334
2018,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,1161
2018,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,5241
2019,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,1110
2019,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,5038
2020,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,1338
2020,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,3771
2021,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,1655
2021,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,3215
2022,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,1886
2022,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,3857
2023,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Visit,3646
2023,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,ED_Admit,2213
2012,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Admit,2035
2012,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Visit,8889
2013,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Admit,390
2013,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Visit,2456
2015,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Admit,11
2015,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Visit,
2016,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Admit,20
2016,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Visit,
2018,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Admit,8
2018,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Visit,
2019,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Admit,86
2019,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,ED_Visit,
2012,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,9679
2012,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,52724
2013,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,8944
2013,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,54595
2014,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,8950
2014,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,54023
2015,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,7907
2015,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,53923
2016,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,7447
2016,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,52472
2017,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,8272
2017,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,59165
2018,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,8016
2018,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,61235
2019,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,7801
2019,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,59824
2020,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,7978
2020,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,45719
2021,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,8670
2021,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,47648
2022,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,8829
2022,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,47977
2023,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,55766
2023,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,8317
2023,LOS ANGELES GENERAL MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,ED_Visit,106976
2023,LOS ANGELES GENERAL MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,ED_Admit,23204
2012,LOS ANGELES METROPOLITAN MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,2943
2012,LOS ANGELES METROPOLITAN MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,5606
2013,LOS ANGELES METROPOLITAN MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,815
2013,LOS ANGELES METROPOLITAN MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,1412
2015,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,1591
2015,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,18480
2016,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,6356
2016,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,59884
2017,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,3858
2017,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,79856
2018,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,815
2018,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,93310
2019,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,651
2019,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,100094
2020,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,560
2020,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,73743
2021,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,561
2021,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,78911
2022,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,558
2022,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,99493
2023,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Visit,109217
2023,"MARTIN LUTHER KING, JR. COMMUNITY HOSPITAL",LOS ANGELES,BASIC,ED_Admit,611
2012,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,5385
2012,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,29183
2013,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,4497
2013,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,29357
2014,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,5282
2014,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,34898
2015,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,5010
2015,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,35168
2016,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,5047
2016,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,36358
2017,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,5245
2017,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,37375
2018,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,4879
2018,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,33545
2019,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,4286
2019,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,33094
2020,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,4734
2020,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,25519
2021,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,4995
2021,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,27216
2022,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,4798
2022,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,29497
2023,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Visit,32018
2023,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,ED_Admit,4761
2012,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,14818
2012,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,68685
2013,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,14696
2013,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,70887
2014,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,14320
2014,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,81840
2015,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,14622
2015,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,82700
2016,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,14653
2016,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,85163
2017,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,14368
2017,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,86579
2018,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,15134
2018,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,85917
2019,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,16005
2019,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,85821
2020,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,13184
2020,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,56145
2021,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,12712
2021,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,71793
2022,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,11903
2022,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,72326
2023,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,71682
2023,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,12680
2018,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,LOS ANGELES,,ED_Admit,1
2018,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,LOS ANGELES,,ED_Visit,
2022,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,LOS ANGELES,,ED_Admit,2
2022,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,LOS ANGELES,,ED_Visit,
2023,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,LOS ANGELES,,ED_Visit,
2023,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,LOS ANGELES,,ED_Admit,3
2012,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,10628
2012,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,29918
2013,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,10732
2013,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,33977
2014,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,10931
2014,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,35759
2015,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,11597
2015,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,41925
2016,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,11610
2016,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,43822
2017,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,11349
2017,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,40995
2018,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,11166
2018,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,39125
2019,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,11118
2019,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,38809
2020,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,9374
2020,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,28786
2021,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Admit,9010
2021,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,ED_Visit,31517
2012,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,4915
2012,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,13919
2013,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,5027
2013,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,13629
2014,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,5731
2014,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,14294
2015,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,5585
2015,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,14379
2016,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,5832
2016,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,13648
2017,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,6195
2017,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,12245
2018,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,6794
2018,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,9904
2019,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,5907
2019,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,10002
2020,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,4932
2020,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,7799
2021,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,5375
2021,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,8479
2022,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,4828
2022,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,9781
2023,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Visit,9504
2023,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,ED_Admit,5006
2017,MONROVIA MEMORIAL HOSPITAL,LOS ANGELES,,ED_Admit,1
2017,MONROVIA MEMORIAL HOSPITAL,LOS ANGELES,,ED_Visit,
2012,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,1963
2012,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,11714
2013,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,1905
2013,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,12128
2014,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2013
2014,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,13896
2015,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2423
2015,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,15957
2016,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2711
2016,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,19771
2017,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,964
2017,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,22915
2018,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2500
2018,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,23053
2019,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2290
2019,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,23767
2020,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2023
2020,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,15312
2021,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2109
2021,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,13907
2022,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2105
2022,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,16386
2023,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Visit,17931
2023,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2041
2012,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10711
2012,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,45957
2013,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,9890
2013,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,47606
2014,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,9739
2014,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,47233
2015,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,9960
2015,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,47718
2016,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10186
2016,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,56580
2017,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10676
2017,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,56935
2018,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,11275
2018,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,55787
2019,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,11398
2019,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,53561
2020,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10095
2020,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,37723
2021,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10493
2021,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,44658
2022,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,10659
2022,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,47234
2023,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Visit,46291
2023,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,ED_Admit,11701
2012,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,1696
2012,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,7483
2013,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2260
2013,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,4880
2014,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2104
2014,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,4947
2015,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2092
2015,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,5350
2016,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Admit,2080
2016,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,ED_Visit,5001
